0.275,0.9,0.925,0.95,0.975,0.95,0.975,0.95,0.95,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.475,0.975,0.975,0.975,0.975,0.925,0.975,0.95,0.95,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.575,0.925,0.95,0.975,0.975,0.95,0.975,0.975,0.975,0.975,0.95,0.975,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.525,0.925,0.925,0.975,0.975,0.95,0.975,0.95,0.95,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.45,0.975,0.925,0.95,0.975,0.95,0.975,0.95,0.95,0.95,0.95,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.525,0.975,0.95,0.975,0.95,0.95,0.95,0.95,0.95,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.5,0.975,0.95,0.975,0.975,0.95,0.975,0.95,0.975,0.95,0.95,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.5,0.925,0.95,0.975,0.975,0.925,0.95,0.95,0.95,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.775,0.95,0.95,0.975,0.975,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.925,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.65,0.95,0.95,0.95,0.975,0.975,0.975,0.975,0.975,0.975,0.95,0.95,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.675,0.95,0.95,0.975,0.975,0.95,0.95,0.925,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.6,0.95,0.925,0.95,0.975,0.95,0.975,0.975,0.975,0.975,0.975,0.975,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.55,0.95,0.95,0.975,0.975,0.95,0.975,0.95,0.95,0.95,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.675,0.85,0.9,0.975,0.95,0.95,0.95,0.95,0.95,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.2,0.975,0.925,0.975,0.975,0.95,0.975,0.95,0.975,0.95,0.95,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.65,0.975,0.975,0.975,0.975,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
